Date,Time,Open,High,Low,Close,Volume
2023/8/30,11:56:00,347.5,347.5,347.5,347.5,4
2023/8/30,11:57:00,347.5,347.5,347.5,347.5,2
2023/8/30,11:58:00,348,348,347.5,347.5,5
2023/8/30,11:59:00,347.5,347.5,347.5,347.5,3
2023/8/30,12:00:00,347.5,347.5,347.5,347.5,14
2023/8/30,12:01:00,347.5,347.5,347.5,347.5,1
2023/8/30,12:02:00,347.5,347.5,347.5,347.5,3
2023/8/30,12:03:00,347.5,347.5,347.5,347.5,2
2023/8/30,12:04:00,347.5,347.5,347.5,347.5,3
2023/8/30,12:05:00,347.5,347.5,347.5,347.5,4
2023/8/30,12:06:00,347.5,347.5,347.5,347.5,0
2023/8/30,12:07:00,347.5,348,347.5,348,5
2023/8/30,12:08:00,347.5,347.5,347.5,347.5,6
2023/8/30,12:09:00,347.5,348,347.5,347.5,3
2023/8/30,12:10:00,347.5,348.5,347.5,348.5,66
2023/8/30,12:11:00,347.5,347.5,347.5,347.5,1
2023/8/30,12:12:00,348,348,348,348,1
2023/8/30,12:13:00,348.5,348.5,348.5,348.5,3
2023/8/30,12:14:00,348,348.5,348,348.5,21
2023/8/30,12:15:00,348.5,348.5,348.5,348.5,1
2023/8/30,12:16:00,348.5,348.5,348.5,348.5,1
2023/8/30,12:17:00,348.5,349,348.5,349,13
2023/8/30,12:18:00,348.5,348.5,348.5,348.5,2
2023/8/30,12:19:00,348.5,348.5,348.5,348.5,2
2023/8/30,12:20:00,348.5,348.5,348.5,348.5,0
2023/8/30,12:21:00,348.5,348.5,348.5,348.5,2
2023/8/30,12:22:00,348.5,348.5,348.5,348.5,12
2023/8/30,12:23:00,348.5,348.5,348.5,348.5,0
2023/8/30,12:24:00,348.5,348.5,348.5,348.5,2
2023/8/30,12:25:00,348.5,348.5,348.5,348.5,3
2023/8/30,12:26:00,348.5,348.5,348.5,348.5,3
2023/8/30,12:27:00,348.5,349,348.5,349,4
2023/8/30,12:28:00,348.5,348.5,348.5,348.5,3
2023/8/30,12:29:00,348.5,348.5,348.5,348.5,3
2023/8/30,12:30:00,348.5,349,348.5,349,22
2023/8/30,12:31:00,348.5,348.5,348.5,348.5,1
2023/8/30,12:32:00,348.5,348.5,348.5,348.5,2
2023/8/30,12:33:00,348.5,349,348.5,348.5,8
2023/8/30,12:34:00,348.5,348.5,348.5,348.5,2
2023/8/30,12:35:00,348.5,348.5,348.5,348.5,1
2023/8/30,12:36:00,348.5,348.5,348.5,348.5,7
2023/8/30,12:37:00,348.5,348.5,348.5,348.5,1
2023/8/30,12:38:00,348.5,348.5,348.5,348.5,2
2023/8/30,12:39:00,348.5,348.5,348.5,348.5,3
2023/8/30,12:40:00,348.5,349,348.5,348.5,5
2023/8/30,12:41:00,348.5,348.5,348.5,348.5,4
2023/8/30,12:42:00,348.5,348.5,348.5,348.5,4
2023/8/30,12:43:00,348.5,348.5,348.5,348.5,5
2023/8/30,12:44:00,348.5,348.5,348.5,348.5,3
2023/8/30,12:45:00,348.5,348.5,348.5,348.5,4
2023/8/30,12:46:00,348.5,349,348.5,348.5,12
2023/8/30,12:47:00,348.5,349,348.5,348.5,8
2023/8/30,12:48:00,349,349,348.5,349,5
2023/8/30,12:49:00,349,349,348.5,349,6
2023/8/30,12:50:00,349,349,348.5,349,48
2023/8/30,12:51:00,349,349.5,349,349,65
2023/8/30,12:52:00,348.5,349,348.5,349,2
2023/8/30,12:53:00,349,349,348.5,349,6
2023/8/30,12:54:00,348.5,348.5,348.5,348.5,1
2023/8/30,12:55:00,349,349,349,349,2
2023/8/30,12:56:00,349,349,348.5,348.5,6
2023/8/30,12:57:00,349,349,348.5,348.5,7
2023/8/30,12:58:00,349,349,349,349,2
2023/8/30,12:59:00,348.5,349,348.5,349,6
2023/8/30,13:00:00,348.5,349,348.5,349,10
2023/8/30,13:01:00,349,349,348.5,349,34
2023/8/30,13:02:00,349,349,348.5,349,11
2023/8/30,13:03:00,348.5,348.5,347.5,348,259
2023/8/30,13:04:00,347.5,348,347.5,348,23
2023/8/30,13:05:00,347.5,348,347,347.5,37
2023/8/30,13:06:00,347,347.5,347,347.5,14
2023/8/30,13:07:00,347,347.5,347,347.5,17
2023/8/30,13:08:00,347,347,346.5,347,97
2023/8/30,13:09:00,347,347,346.5,347,20
2023/8/30,13:10:00,346.5,346.5,346,346,18
2023/8/30,13:11:00,346.5,346.5,346,346,27
2023/8/30,13:12:00,346.5,347,346,347,56
2023/8/30,13:13:00,346.5,347,346,346.5,9
2023/8/30,13:14:00,346.5,346.5,346,346.5,18
2023/8/30,13:15:00,346,346.5,346,346.5,15
2023/8/30,13:16:00,346,346.5,346,346.5,14
2023/8/30,13:17:00,346,346.5,346,346.5,15
2023/8/30,13:18:00,346,346.5,346,346.5,14
2023/8/30,13:19:00,346,346.5,346,346.5,12
2023/8/30,13:20:00,346.5,346.5,346,346.5,18
2023/8/30,13:21:00,346.5,346.5,346,346.5,21
2023/8/30,13:22:00,346.5,346.5,346,346.5,20
2023/8/30,13:23:00,346,346.5,346,346.5,23
2023/8/30,13:24:00,346,346.5,346,346.5,37
2023/8/30,13:25:00,346.5,346.5,346.5,346.5,0
2023/8/30,13:26:00,346.5,346.5,346.5,346.5,0
2023/8/30,13:27:00,346.5,346.5,346.5,346.5,0
2023/8/30,13:28:00,346.5,346.5,346.5,346.5,0
2023/8/30,13:29:00,346.5,346.5,346.5,346.5,399
2023/8/31,09:00:00,342.5,346,342.5,343.5,148
2023/8/31,09:01:00,343.5,344,343.5,344,2
2023/8/31,09:02:00,343.5,343.5,343.5,343.5,8
2023/8/31,09:03:00,343.5,343.5,343.5,343.5,3
2023/8/31,09:04:00,343.5,345,343.5,344.5,50
2023/8/31,09:05:00,345,345,345,345,1
2023/8/31,09:06:00,344.5,344.5,344,344,7
2023/8/31,09:07:00,344,344,344,344,2
2023/8/31,09:08:00,344,344,344,344,0
2023/8/31,09:09:00,344,344,344,344,1
2023/8/31,09:10:00,344,344.5,343.5,344,26
2023/8/31,09:11:00,344,344.5,344,344.5,8
2023/8/31,09:12:00,344.5,344.5,344.5,344.5,2
2023/8/31,09:13:00,344.5,344.5,344.5,344.5,1
2023/8/31,09:14:00,344.5,344.5,344,344,9
2023/8/31,09:15:00,344,344,344,344,1
2023/8/31,09:16:00,344.5,344.5,344.5,344.5,3
2023/8/31,09:17:00,344.5,345,344.5,345,2
2023/8/31,09:18:00,344.5,344.5,344,344.5,8
2023/8/31,09:19:00,344.5,344.5,344.5,344.5,2
2023/8/31,09:20:00,344.5,344.5,344.5,344.5,0
2023/8/31,09:21:00,345,346,345,345.5,37
2023/8/31,09:22:00,345.5,345.5,345.5,345.5,0
2023/8/31,09:23:00,345,345,345,345,4
2023/8/31,09:24:00,345,345,345,345,2
2023/8/31,09:25:00,345.5,345.5,345.5,345.5,4
2023/8/31,09:26:00,345.5,345.5,345.5,345.5,8
2023/8/31,09:27:00,345.5,345.5,345.5,345.5,3
2023/8/31,09:28:00,345.5,345.5,345.5,345.5,0
2023/8/31,09:29:00,345,345.5,345,345.5,5
2023/8/31,09:30:00,345,345,345,345,3
2023/8/31,09:31:00,345.5,346,345.5,345.5,13
2023/8/31,09:32:00,346,346,346,346,2
2023/8/31,09:33:00,346,346,346,346,1
2023/8/31,09:34:00,346,346,345.5,345.5,24
2023/8/31,09:35:00,346,346,346,346,1
2023/8/31,09:36:00,346,346,346,346,18
2023/8/31,09:37:00,346,346,346,346,5
2023/8/31,09:38:00,346,346,346,346,1
2023/8/31,09:39:00,346.5,346.5,346,346.5,6
2023/8/31,09:40:00,346.5,346.5,346,346,6
2023/8/31,09:41:00,346,346,346,346,3
2023/8/31,09:42:00,346,346,346,346,2
2023/8/31,09:43:00,346,346,346,346,2
2023/8/31,09:44:00,346,346,346,346,3
2023/8/31,09:45:00,346.5,347.5,346.5,347.5,58
2023/8/31,09:46:00,347.5,348,347,347.5,19
2023/8/31,09:47:00,347.5,347.5,347.5,347.5,3
2023/8/31,09:48:00,347.5,347.5,347,347.5,4
2023/8/31,09:49:00,347,347.5,347,347.5,2
2023/8/31,09:50:00,347.5,347.5,347.5,347.5,2
2023/8/31,09:51:00,347.5,347.5,347.5,347.5,6
2023/8/31,09:52:00,347.5,348,347,347.5,5
2023/8/31,09:53:00,347.5,347.5,347.5,347.5,8
2023/8/31,09:54:00,347,347,347,347,13
2023/8/31,09:55:00,347,347,346.5,346.5,10
2023/8/31,09:56:00,346.5,346.5,346.5,346.5,0
2023/8/31,09:57:00,346.5,346.5,346.5,346.5,2
2023/8/31,09:58:00,346.5,346.5,346,346,16
2023/8/31,09:59:00,346.5,346.5,346.5,346.5,1
2023/8/31,10:00:00,346,346,346,346,3
2023/8/31,10:01:00,346,346,346,346,4
2023/8/31,10:02:00,346,346.5,346,346,5
2023/8/31,10:03:00,346,346,346,346,2
2023/8/31,10:04:00,346,346.5,346,346.5,7
2023/8/31,10:05:00,346,346,345.5,345.5,12
2023/8/31,10:06:00,345.5,345.5,345.5,345.5,0
2023/8/31,10:07:00,345.5,345.5,345.5,345.5,3
2023/8/31,10:08:00,345.5,345.5,345.5,345.5,3
2023/8/31,10:09:00,345.5,345.5,345.5,345.5,0
2023/8/31,10:10:00,346,346,346,346,2
2023/8/31,10:11:00,346,346,345.5,345.5,4
2023/8/31,10:12:00,346,346,345.5,345.5,10
2023/8/31,10:13:00,345.5,345.5,345.5,345.5,7
2023/8/31,10:14:00,345.5,345.5,345.5,345.5,13
2023/8/31,10:15:00,345,345,345,345,1
2023/8/31,10:16:00,345,345,345,345,1
2023/8/31,10:17:00,345.5,345.5,345.5,345.5,18
2023/8/31,10:18:00,345.5,345.5,345,345,11
2023/8/31,10:19:00,345,345,345,345,0
2023/8/31,10:20:00,345,345,345,345,0
2023/8/31,10:21:00,345.5,345.5,345.5,345.5,3
2023/8/31,10:22:00,345,345,345,345,1
2023/8/31,10:23:00,345.5,345.5,345.5,345.5,1
2023/8/31,10:24:00,345,345.5,345,345,3
2023/8/31,10:25:00,345.5,345.5,345.5,345.5,2
2023/8/31,10:26:00,345.5,345.5,345.5,345.5,29
2023/8/31,10:27:00,345.5,345.5,345.5,345.5,5
2023/8/31,10:28:00,346,346,345.5,345.5,3
2023/8/31,10:29:00,345.5,346,345.5,346,3
2023/8/31,10:30:00,346,346,346,346,0
2023/8/31,10:31:00,345.5,345.5,345.5,345.5,3
2023/8/31,10:32:00,345.5,346,345.5,346,5
2023/8/31,10:33:00,345.5,345.5,345.5,345.5,3
2023/8/31,10:34:00,345.5,345.5,345.5,345.5,5
2023/8/31,10:35:00,345.5,345.5,345.5,345.5,1
2023/8/31,10:36:00,345.5,345.5,345.5,345.5,7
2023/8/31,10:37:00,345.5,346,345.5,346,3
2023/8/31,10:38:00,345.5,346,345.5,345.5,8
2023/8/31,10:39:00,346,346.5,346,346,67
2023/8/31,10:40:00,346,346,345.5,345.5,19
2023/8/31,10:41:00,345.5,345.5,345.5,345.5,1
2023/8/31,10:42:00,345.5,345.5,345.5,345.5,1
2023/8/31,10:43:00,346,346,345.5,345.5,7
2023/8/31,10:44:00,346,346,345.5,346,9
2023/8/31,10:45:00,345.5,345.5,345.5,345.5,3
2023/8/31,10:46:00,346,346,345.5,345.5,7
2023/8/31,10:47:00,345.5,345.5,345.5,345.5,0
2023/8/31,10:48:00,345.5,345.5,345.5,345.5,5
2023/8/31,10:49:00,345.5,345.5,345.5,345.5,0
2023/8/31,10:50:00,345.5,346,345.5,345.5,11
2023/8/31,10:51:00,345.5,345.5,345.5,345.5,4
2023/8/31,10:52:00,345.5,345.5,345.5,345.5,0
2023/8/31,10:53:00,345.5,346,345.5,346,8
2023/8/31,10:54:00,345.5,346,345.5,345.5,7
2023/8/31,10:55:00,345.5,346,345.5,345.5,6
2023/8/31,10:56:00,345.5,345.5,345.5,345.5,1
2023/8/31,10:57:00,345.5,346,345.5,346,4
2023/8/31,10:58:00,345.5,345.5,345.5,345.5,1
2023/8/31,10:59:00,346,346,345.5,345.5,2
2023/8/31,11:00:00,345.5,345.5,345.5,345.5,6
2023/8/31,11:01:00,345.5,345.5,345.5,345.5,19
2023/8/31,11:02:00,345,345.5,345,345,4
2023/8/31,11:03:00,345,345,345,345,0
2023/8/31,11:04:00,345.5,346,345.5,346,52
2023/8/31,11:05:00,345.5,346,345.5,346,3
2023/8/31,11:06:00,345.5,346,345.5,346,2
2023/8/31,11:07:00,346,346,346,346,1
2023/8/31,11:08:00,346,346,345.5,345.5,3
2023/8/31,11:09:00,346,346,345.5,346,5
2023/8/31,11:10:00,345.5,345.5,345.5,345.5,1
2023/8/31,11:11:00,345.5,345.5,345.5,345.5,4
2023/8/31,11:12:00,345.5,346,345.5,346,6
2023/8/31,11:13:00,345.5,345.5,345.5,345.5,1
2023/8/31,11:14:00,345.5,346,345.5,346,10
2023/8/31,11:15:00,345.5,346,345.5,346,2
2023/8/31,11:16:00,345.5,345.5,345.5,345.5,2
2023/8/31,11:17:00,345.5,346,345.5,346,11
2023/8/31,11:18:00,346,346,346,346,0
2023/8/31,11:19:00,345.5,346,345.5,346,4
2023/8/31,11:20:00,345.5,345.5,345.5,345.5,6
2023/8/31,11:21:00,345.5,345.5,345.5,345.5,4
2023/8/31,11:22:00,345.5,346,345.5,345.5,11
2023/8/31,11:23:00,345.5,346,345.5,346,2
2023/8/31,11:24:00,345.5,345.5,345,345.5,18
2023/8/31,11:25:00,345.5,346,345.5,345.5,27
2023/8/31,11:26:00,345.5,345.5,345.5,345.5,0
2023/8/31,11:27:00,345.5,345.5,345.5,345.5,4
2023/8/31,11:28:00,345.5,345.5,345.5,345.5,4
2023/8/31,11:29:00,345.5,345.5,345.5,345.5,3
2023/8/31,11:30:00,345.5,345.5,345.5,345.5,0
2023/8/31,11:31:00,345.5,346,345.5,346,4
2023/8/31,11:32:00,345.5,346,345.5,345.5,43
2023/8/31,11:33:00,345.5,345.5,345.5,345.5,10
2023/8/31,11:34:00,345,345,345,345,3
2023/8/31,11:35:00,345,345,345,345,0
2023/8/31,11:36:00,345,345,345,345,1
2023/8/31,11:37:00,345,345.5,345,345,5
2023/8/31,11:38:00,345,345,345,345,3
2023/8/31,11:39:00,345,345,345,345,5
2023/8/31,11:40:00,345,345.5,345,345.5,6
2023/8/31,11:41:00,345.5,345.5,345.5,345.5,1
2023/8/31,11:42:00,345,345.5,345,345,5
2023/8/31,11:43:00,345.5,345.5,345.5,345.5,3
2023/8/31,11:44:00,345,345.5,345,345.5,2
2023/8/31,11:45:00,345,345.5,345,345.5,6
2023/8/31,11:46:00,345.5,345.5,345,345.5,7
2023/8/31,11:47:00,345,345.5,345,345.5,7
2023/8/31,11:48:00,345,345.5,345,345,9
2023/8/31,11:49:00,345.5,345.5,345,345,6
2023/8/31,11:50:00,345,345.5,345,345.5,27
2023/8/31,11:51:00,345.5,345.5,345,345.5,6
2023/8/31,11:52:00,345.5,345.5,345,345,2
2023/8/31,11:53:00,345.5,346,345.5,346,68
2023/8/31,11:54:00,346,346,345.5,346,5
2023/8/31,11:55:00,345.5,345.5,345.5,345.5,7
2023/8/31,11:56:00,346,346,345,345,44
2023/8/31,11:57:00,345,345,345,345,0
2023/8/31,11:58:00,345,345,345,345,0
2023/8/31,11:59:00,345,345.5,345,345.5,7
2023/8/31,12:00:00,345,345.5,345,345.5,9
2023/8/31,12:01:00,345.5,345.5,345.5,345.5,0
2023/8/31,12:02:00,345.5,345.5,345.5,345.5,0
2023/8/31,12:03:00,345,345,345,345,13
2023/8/31,12:04:00,345.5,345.5,345.5,345.5,6
2023/8/31,12:05:00,345,345.5,345,345.5,2
2023/8/31,12:06:00,345.5,345.5,345.5,345.5,10
2023/8/31,12:07:00,345.5,345.5,345,345,14
2023/8/31,12:08:00,345,345,345,345,4
2023/8/31,12:09:00,345.5,345.5,345,345,4
2023/8/31,12:10:00,345.5,345.5,345.5,345.5,32
2023/8/31,12:11:00,345.5,345.5,345.5,345.5,34
2023/8/31,12:12:00,345.5,346,345.5,346,2
2023/8/31,12:13:00,346,346,346,346,20
2023/8/31,12:14:00,346,346,345.5,346,8
2023/8/31,12:15:00,346,346,345.5,346,8
2023/8/31,12:16:00,345.5,346,345.5,346,4
2023/8/31,12:17:00,346,346,346,346,3
2023/8/31,12:18:00,345.5,346,345.5,346,5
2023/8/31,12:19:00,346,347,346,347,155
2023/8/31,12:20:00,347,347.5,347,347,51
2023/8/31,12:21:00,347.5,347.5,347,347.5,17
2023/8/31,12:22:00,347.5,347.5,347.5,347.5,10
2023/8/31,12:23:00,347,347.5,347,347.5,24
2023/8/31,12:24:00,346.5,346.5,346.5,346.5,4
2023/8/31,12:25:00,346.5,347,346.5,347,16
2023/8/31,12:26:00,347,347,347,347,2
2023/8/31,12:27:00,347,347,347,347,1
2023/8/31,12:28:00,347,347.5,347,347,8
2023/8/31,12:29:00,347,347.5,347,347.5,7
2023/8/31,12:30:00,347,347.5,347,347.5,8
2023/8/31,12:31:00,347.5,347.5,347.5,347.5,0
2023/8/31,12:32:00,346.5,347.5,346.5,347.5,2
2023/8/31,12:33:00,347,347,347,347,1
2023/8/31,12:34:00,347,347,347,347,0
2023/8/31,12:35:00,346.5,347.5,346.5,347,12
2023/8/31,12:36:00,347,347.5,347,347.5,4
2023/8/31,12:37:00,347,347.5,347,347.5,7
2023/8/31,12:38:00,347.5,347.5,347.5,347.5,2
2023/8/31,12:39:00,347,347.5,347,347.5,6
2023/8/31,12:40:00,347,347.5,347,347.5,7
2023/8/31,12:41:00,347,347.5,347,347,3
2023/8/31,12:42:00,347,347.5,347,347,21
2023/8/31,12:43:00,347,347,347,347,0
2023/8/31,12:44:00,347,347,347,347,4
2023/8/31,12:45:00,347,347.5,347,347.5,3
2023/8/31,12:46:00,347.5,347.5,347.5,347.5,0
2023/8/31,12:47:00,347.5,347.5,347.5,347.5,1
2023/8/31,12:48:00,347,347,347,347,2
2023/8/31,12:49:00,347.5,347.5,347.5,347.5,3
2023/8/31,12:50:00,347.5,347.5,347.5,347.5,1
2023/8/31,12:51:00,347.5,347.5,347,347.5,6
2023/8/31,12:52:00,347,347,347,347,1
2023/8/31,12:53:00,347,347,347,347,6
2023/8/31,12:54:00,347,347.5,347,347,8
2023/8/31,12:55:00,347,347,347,347,2
2023/8/31,12:56:00,347,347.5,347,347,5
2023/8/31,12:57:00,347,347,347,347,4
2023/8/31,12:58:00,347,347,347,347,3
2023/8/31,12:59:00,347,347,347,347,23
2023/8/31,13:00:00,347,347,346.5,346.5,7
2023/8/31,13:01:00,346.5,346.5,346.5,346.5,1
2023/8/31,13:02:00,346.5,347,346.5,347,17
2023/8/31,13:03:00,346.5,346.5,346.5,346.5,2
2023/8/31,13:04:00,346.5,347,346.5,347,3
2023/8/31,13:05:00,346.5,346.5,346.5,346.5,7
2023/8/31,13:06:00,346.5,347,346.5,346.5,3
2023/8/31,13:07:00,346.5,346.5,346.5,346.5,1
2023/8/31,13:08:00,346.5,346.5,346.5,346.5,3
2023/8/31,13:09:00,347,347,346.5,346.5,12
2023/8/31,13:10:00,346.5,346.5,346.5,346.5,5
2023/8/31,13:11:00,346.5,347,346.5,346.5,10
2023/8/31,13:12:00,346.5,347,346.5,347,15
2023/8/31,13:13:00,347,347,346.5,347,6
2023/8/31,13:14:00,347,347,346.5,347,6
2023/8/31,13:15:00,346.5,347,346.5,347,9
2023/8/31,13:16:00,346.5,347,346.5,346.5,10
2023/8/31,13:17:00,346.5,347,346.5,347,13
2023/8/31,13:18:00,347,347,346.5,347,18
2023/8/31,13:19:00,347,347,346.5,346.5,8
2023/8/31,13:20:00,347,347.5,347,347.5,24
2023/8/31,13:21:00,347.5,347.5,347.5,347.5,8
2023/8/31,13:22:00,347.5,347.5,347,347.5,11
2023/8/31,13:23:00,347.5,347.5,347,347.5,11
2023/8/31,13:24:00,347,347.5,347,347,17
2023/8/31,13:25:00,347,347,347,347,0
2023/8/31,13:26:00,347,347,347,347,0
2023/8/31,13:27:00,347,347,347,347,0
2023/8/31,13:28:00,347,347,347,347,0
2023/8/31,13:29:00,346,346,346,346,3115
2023/9/1,09:00:00,349,349,347,347,171
2023/9/1,09:01:00,347,348,346.5,347,25
2023/9/1,09:02:00,347,349,347,348.5,16
2023/9/1,09:03:00,349,349,348.5,348.5,12
2023/9/1,09:04:00,348.5,348.5,348,348,4
2023/9/1,09:05:00,348,348.5,348,348,13
2023/9/1,09:06:00,348,348,348,348,0
2023/9/1,09:07:00,348,348,348,348,0
2023/9/1,09:08:00,348,348,347.5,347.5,6
2023/9/1,09:09:00,347.5,347.5,347.5,347.5,1
2023/9/1,09:10:00,347.5,348,347.5,348,3
2023/9/1,09:11:00,348,348.5,348,348.5,8
2023/9/1,09:12:00,348.5,348.5,348.5,348.5,2
2023/9/1,09:13:00,348.5,348.5,348.5,348.5,1
2023/9/1,09:14:00,348.5,348.5,348,348,32
2023/9/1,09:15:00,348,348,348,348,1
2023/9/1,09:16:00,348,348,348,348,1
2023/9/1,09:17:00,348,348,348,348,1
2023/9/1,09:18:00,348,348.5,348,348.5,5
2023/9/1,09:19:00,348.5,348.5,348,348,4
2023/9/1,09:20:00,348,348,348,348,23
2023/9/1,09:21:00,347.5,348,347.5,348,15
2023/9/1,09:22:00,348.5,348.5,348,348,2
2023/9/1,09:23:00,348.5,348.5,348.5,348.5,1
2023/9/1,09:24:00,348.5,348.5,348,348,3
2023/9/1,09:25:00,348,348,347.5,348,49
2023/9/1,09:26:00,347,347,347,347,1
2023/9/1,09:27:00,348,348,347,347,2
2023/9/1,09:28:00,347,347,347,347,3
2023/9/1,09:29:00,347.5,347.5,347.5,347.5,2
2023/9/1,09:30:00,347.5,347.5,346.5,347.5,60
2023/9/1,09:31:00,347,347.5,347,347,9
2023/9/1,09:32:00,347.5,347.5,347.5,347.5,4
2023/9/1,09:33:00,347.5,347.5,347.5,347.5,0
2023/9/1,09:34:00,347.5,348,347.5,348,2
2023/9/1,09:35:00,348,348,348,348,0
2023/9/1,09:36:00,347.5,347.5,347,347,14
2023/9/1,09:37:00,347,347,347,347,0
2023/9/1,09:38:00,347.5,347.5,346,346,53
2023/9/1,09:39:00,346,346.5,345.5,346.5,114
2023/9/1,09:40:00,347,347,347,347,6
2023/9/1,09:41:00,347,347,347,347,15
2023/9/1,09:42:00,347,347,347,347,0
2023/9/1,09:43:00,347,347,347,347,3
2023/9/1,09:44:00,346.5,346.5,346.5,346.5,26
2023/9/1,09:45:00,346.5,346.5,346.5,346.5,2
2023/9/1,09:46:00,346,346,346,346,1
2023/9/1,09:47:00,346,346.5,346,346.5,15
2023/9/1,09:48:00,346.5,346.5,346.5,346.5,3
2023/9/1,09:49:00,346.5,346.5,346.5,346.5,0
2023/9/1,09:50:00,346.5,346.5,346.5,346.5,3
2023/9/1,09:51:00,346.5,347,346.5,347,2
2023/9/1,09:52:00,347,347,347,347,0
2023/9/1,09:53:00,347,347,347,347,7
2023/9/1,09:54:00,347,347,347,347,8
2023/9/1,09:55:00,347,347,347,347,1
2023/9/1,09:56:00,346.5,347,346.5,347,6
2023/9/1,09:57:00,346.5,347,346.5,347,2
2023/9/1,09:58:00,346.5,346.5,346.5,346.5,6
2023/9/1,09:59:00,346.5,346.5,346.5,346.5,0
2023/9/1,10:00:00,347,347,347,347,1
2023/9/1,10:01:00,346.5,346.5,346.5,346.5,1
2023/9/1,10:02:00,347,347,347,347,1
2023/9/1,10:03:00,347,347,347,347,0
2023/9/1,10:04:00,347,347.5,347,347.5,21
2023/9/1,10:05:00,347.5,347.5,347.5,347.5,0
2023/9/1,10:06:00,347,347,347,347,2
2023/9/1,10:07:00,347,347,346.5,346.5,5
2023/9/1,10:08:00,346.5,346.5,346.5,346.5,0
2023/9/1,10:09:00,346.5,346.5,346.5,346.5,0
2023/9/1,10:10:00,347,347,346,347,60
2023/9/1,10:11:00,347,347,347,347,1
2023/9/1,10:12:00,347,347,347,347,0
2023/9/1,10:13:00,347,347,347,347,1
2023/9/1,10:14:00,346.5,346.5,346.5,346.5,1
2023/9/1,10:15:00,346.5,346.5,346.5,346.5,1
2023/9/1,10:16:00,346.5,346.5,346.5,346.5,0
2023/9/1,10:17:00,347,347,347,347,1
2023/9/1,10:18:00,347,347,347,347,0
2023/9/1,10:19:00,347,347,347,347,0
2023/9/1,10:20:00,346.5,346.5,346.5,346.5,22
2023/9/1,10:21:00,346.5,346.5,346.5,346.5,5
2023/9/1,10:22:00,346,346,346,346,1
2023/9/1,10:23:00,346,346,346,346,0
2023/9/1,10:24:00,346,346,346,346,0
2023/9/1,10:25:00,346,346,346,346,0
2023/9/1,10:26:00,346,346,346,346,0
2023/9/1,10:27:00,346,346,346,346,0
2023/9/1,10:28:00,346,346,345.5,345.5,59
2023/9/1,10:29:00,345.5,346.5,344.5,346.5,305
2023/9/1,10:30:00,346,346.5,345.5,345.5,19
2023/9/1,10:31:00,345.5,345.5,345.5,345.5,0
2023/9/1,10:32:00,345.5,345.5,345.5,345.5,0
2023/9/1,10:33:00,345.5,345.5,345.5,345.5,1
2023/9/1,10:34:00,346,346,346,346,2
2023/9/1,10:35:00,346,346,346,346,3
2023/9/1,10:36:00,345.5,345.5,345.5,345.5,22
2023/9/1,10:37:00,345,345.5,345,345.5,2
2023/9/1,10:38:00,345.5,345.5,345.5,345.5,1
2023/9/1,10:39:00,345.5,345.5,345.5,345.5,2
2023/9/1,10:40:00,345.5,345.5,345,345,2
2023/9/1,10:41:00,345.5,345.5,345.5,345.5,12
2023/9/1,10:42:00,345.5,345.5,345.5,345.5,0
2023/9/1,10:43:00,345.5,345.5,345.5,345.5,0
2023/9/1,10:44:00,345.5,345.5,345.5,345.5,0
2023/9/1,10:45:00,345.5,345.5,345.5,345.5,0
2023/9/1,10:46:00,345.5,345.5,345.5,345.5,0
2023/9/1,10:47:00,345.5,345.5,345.5,345.5,3
2023/9/1,10:48:00,345.5,345.5,345.5,345.5,1
2023/9/1,10:49:00,345.5,345.5,345.5,345.5,1
2023/9/1,10:50:00,345.5,345.5,345.5,345.5,10
2023/9/1,10:51:00,345,345.5,345,345.5,4
2023/9/1,10:52:00,345,345,345,345,1
2023/9/1,10:53:00,345,345,344.5,344.5,63
2023/9/1,10:54:00,345,345,344.5,344.5,8
2023/9/1,10:55:00,345,345,344.5,344.5,4
2023/9/1,10:56:00,344.5,345,344.5,344.5,5
2023/9/1,10:57:00,344.5,345,344.5,344.5,8
2023/9/1,10:58:00,344.5,345,344.5,344.5,3
2023/9/1,10:59:00,344.5,344.5,344.5,344.5,3
2023/9/1,11:00:00,345,345,344.5,344.5,5
2023/9/1,11:01:00,344.5,345,344.5,344.5,3
2023/9/1,11:02:00,344.5,345,344.5,345,3
2023/9/1,11:03:00,344.5,345,344.5,345,3
2023/9/1,11:04:00,345,345.5,344.5,345.5,25
2023/9/1,11:05:00,345,345,345,345,1
2023/9/1,11:06:00,345,345,345,345,12
2023/9/1,11:07:00,344.5,345,344.5,345,4
2023/9/1,11:08:00,345,345,344.5,344.5,6
2023/9/1,11:09:00,345,345,344.5,344.5,3
2023/9/1,11:10:00,345,345,345,345,1
2023/9/1,11:11:00,345,345.5,345,345,25
2023/9/1,11:12:00,345,345,345,345,0
2023/9/1,11:13:00,345.5,345.5,345.5,345.5,1
2023/9/1,11:14:00,345.5,345.5,345.5,345.5,1
2023/9/1,11:15:00,345.5,345.5,345.5,345.5,1
2023/9/1,11:16:00,345.5,345.5,345,345.5,4
2023/9/1,11:17:00,345.5,345.5,345.5,345.5,0
2023/9/1,11:18:00,345,345,345,345,1
2023/9/1,11:19:00,345,345,345,345,3
2023/9/1,11:20:00,345.5,345.5,345,345.5,3
2023/9/1,11:21:00,345.5,345.5,345.5,345.5,3
2023/9/1,11:22:00,345.5,345.5,345.5,345.5,1
